date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:18:31	9792/9792	---M--	200	added ('OK')	font/woff	etag:%222cc2a95-2640-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-29.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-29.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:41	16996/16996	---M--	200	added ('OK')	font/ttf	etag:%222cc2a94-4264-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-29.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-29.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:43	18045/18045	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a93-467d-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-29.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-29.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:44	16256/16256	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a97-3f80-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-3.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-3.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:45	8324/8324	---M--	200	added ('OK')	font/woff2	etag:%222cc2a9b-2084-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-3.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-3.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:45	9892/9892	---M--	200	added ('OK')	font/woff	etag:%222cc2a9a-26a4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-3.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-3.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:45	16084/16084	---M--	200	added ('OK')	font/ttf	etag:%222cc2a99-3ed4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-3.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-3.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:46	16402/16402	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a98-4012-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-3.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-3.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:46	18804/18804	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2a9c-4974-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-30.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-30.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:46	8732/8732	---M--	200	added ('OK')	font/woff2	etag:%222cc2aa0-221c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-30.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-30.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:47	10308/10308	---M--	200	added ('OK')	font/woff	etag:%222cc2a9f-2844-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-30.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-30.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:49	18628/18628	---M--	200	added ('OK')	font/ttf	etag:%222cc2a9e-48c4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-30.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-30.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:49	19220/19220	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2a9d-4b14-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-30.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-30.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:50	15008/15008	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2aa1-3aa0-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-31.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-31.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:50	7292/7292	---M--	200	added ('OK')	font/woff2	etag:%222cc2aa5-1c7c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-31.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-31.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:50	8648/8648	---M--	200	added ('OK')	font/woff	etag:%222cc2aa4-21c8-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-31.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-31.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:53	14832/14832	---M--	200	added ('OK')	font/ttf	etag:%222cc2aa3-39f0-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-31.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-31.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:18:58	15436/15436	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2aa6-3c4c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-32.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-32.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:03	7596/7596	---M--	200	added ('OK')	font/woff2	etag:%222cc2aaa-1dac-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-32.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-32.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:03	9076/9076	---M--	200	added ('OK')	font/woff	etag:%222cc2aa9-2374-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-32.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-32.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:09	15260/15260	---M--	200	added ('OK')	font/ttf	etag:%222cc2aa8-3b9c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-32.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-32.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:10	15755/15755	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2aa7-3d8b-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-32.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-32.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:10	14352/14352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2aab-3810-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-33.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-33.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:10	6688/6688	---M--	200	added ('OK')	font/woff2	etag:%222cc2aaf-1a20-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-33.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-33.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:10	8020/8020	---M--	200	added ('OK')	font/woff	etag:%222cc2aae-1f54-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-33.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-33.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:11	14176/14176	---M--	200	added ('OK')	font/ttf	etag:%222cc2aad-3760-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-33.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-33.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:12	12168/12168	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2aac-2f88-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-33.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-33.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:12	15700/15700	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2ab0-3d54-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-34.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-34.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:12	7576/7576	---M--	200	added ('OK')	font/woff2	etag:%222cc2ab4-1d98-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-34.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-34.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:12	9016/9016	---M--	200	added ('OK')	font/woff	etag:%222cc2ab3-2338-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-34.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-34.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:13	14691/14691	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2ab1-3963-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-34.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-34.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:13	15524/15524	---M--	200	added ('OK')	font/ttf	etag:%222cc2ab2-3ca4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-34.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-34.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:20	14384/14384	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2ab5-3830-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-35.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-35.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:21	7172/7172	---M--	200	added ('OK')	font/woff2	etag:%222cc2ab9-1c04-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-35.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-35.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:21	8496/8496	---M--	200	added ('OK')	font/woff	etag:%222cc2ab8-2130-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-35.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-35.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:22	14208/14208	---M--	200	added ('OK')	font/ttf	etag:%222cc2ab7-3780-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-35.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-35.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:22	13631/13631	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2ab6-353f-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-35.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-35.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:23	16336/16336	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2aba-3fd0-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-36.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-36.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:23	8108/8108	---M--	200	added ('OK')	font/woff2	etag:%222cc2abe-1fac-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-36.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-36.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:23	9584/9584	---M--	200	added ('OK')	font/woff	etag:%222cc2abd-2570-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-36.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-36.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:24	16160/16160	---M--	200	added ('OK')	font/ttf	etag:%222cc2abc-3f20-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-36.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-36.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:24	16313/16313	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2abb-3fb9-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-36.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-36.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:25	6396/6396	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2abf-18fc-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-37.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-37.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:25	3044/3044	---M--	200	added ('OK')	font/woff2	etag:%222cc2ac3-be4-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-37.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-37.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:26	3736/3736	---M--	200	added ('OK')	font/woff	etag:%222cc2ac2-e98-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-37.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-37.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:26	6220/6220	---M--	200	added ('OK')	font/ttf	etag:%222cc2ac1-184c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-37.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-37.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:27	2465/2465	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2ac0-9a1-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-37.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-37.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:19:52	8096/8096	---M--	200	added ('OK')	font/woff2	etag:%222cc2ac8-1fa0-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-4.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-4.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:20:00	9672/9672	---M--	200	added ('OK')	font/woff	etag:%222cc2ac7-25c8-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-4.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-4.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:20:02	15820/15820	---M--	200	added ('OK')	font/ttf	etag:%222cc2ac6-3dcc-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-4.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-4.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:20:07	20476/20476	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2ac9-4ffc-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-5.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-5.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:20:50	10300/10300	---M--	200	added ('OK')	font/woff	etag:%222cc2acc-283c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-5.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-5.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:20:52	20304/20304	---M--	200	added ('OK')	font/ttf	etag:%222cc2acb-4f50-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-5.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-5.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:20:52	20034/20034	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2aca-4e42-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-5.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-5.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:20:52	16280/16280	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222cc2ace-3f98-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-6.eot	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-6.eot	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:20:52	7812/7812	---M--	200	added ('OK')	font/woff2	etag:%222cc2ad2-1e84-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-6.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-6.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:20:53	9300/9300	---M--	200	added ('OK')	font/woff	etag:%222cc2ad1-2454-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-6.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-6.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:20:56	16108/16108	---M--	200	added ('OK')	font/ttf	etag:%222cc2ad0-3eec-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-6.ttf	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-6.ttf	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:20:57	17830/17830	---M--	200	added ('OK')	image/svg+xml	etag:%222cc2acf-45a6-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-6.svg	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-6.svg	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:21:10	6548/6548	---M--	200	added ('OK')	font/woff2	etag:%222cc2ad7-1994-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-7.woff2	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-7.woff2	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
13:21:11	7756/7756	---M--	200	added ('OK')	font/woff	etag:%222cc2ad6-1e4c-5952143f2d380%22	https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-7.woff	C:/Users/Home/Downloads/project%20lib/gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/fonts/unicons-7.woff	(from https://gambolthemes.net/html-items/cursus-new-demo/vendor/unicons-2.0.1/css/unicons.css)
